Column1,name,minutes,ingredients,n_ingredients,ingredients_clean_processed,type,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium
991,black bean sweet potato,25,"olive oil, curry powder, cinnamon, sweet potato, onions, garlic cloves, red bell pepper, paprika, black beans, peanut butter, warm water, lime, juice of, brown sugar, salt and pepper",14,olive oil curry powder cinnamon sweet potato onions garlic cloves red bell pepper paprika black beans peanut butter warm water lime juice brown sugar salt pepper,main_meal,35.69,4.2,8.25,9.49,5.58,8.83,5.54,11.86,0,18.28,4.86,6.71,5.57,0,15.45,5.25,14.78,2.65,10.21,8.61,7.92,3.95
4381,lebanese eggplants,75,"eggplant, tomatoes, chickpeas, onion, dried mint, garlic cloves, salt & pepper, olive oil",8,eggplant tomatoes chickpeas onion dried mint garlic cloves salt pepper olive oil,main_meal,25.62,3.38,10.88,9.25,4.42,8.75,7.12,15.75,0,3.75,8.75,8.25,8.88,1.12,19.54,5.12,25.58,3.63,5.75,13.18,5.63,4.38
7661,stewed tomatoes and onions,35,"green bell pepper, celery, onion, garlic, chopped tomatoes, red wine vinegar, fresh ground black pepper",7,green bell pepper celery onion garlic chopped tomatoes red wine vinegar fresh ground black pepper,main_meal,5.43,2.14,3.86,9.14,1.14,15.14,4.86,22.43,0,2.29,2.43,5.14,10.29,0.86,2,5.29,1.58,2.01,3.44,2.58,4.59,0
1441,carrot bisque,38,"carrots, onion, peanut oil, garlic cloves, curry powder, salt, fresh black pepper, vegetable broth, coconut milk, maple syrup",10,carrots onion peanut oil garlic cloves curry powder salt fresh black pepper vegetable broth coconut milk maple syrup,main_meal,47.35,8.15,8.7,9.1,10.5,10.1,11.9,11.3,0,12.4,6.6,7.15,5.1,0,10.5,6.15,14.12,3.7,10.2,6.36,10.1,6.45
8220,thanksgiving for 10  new pasta salad,30,"bulb of garlic, balsamic vinegar, olive oil, vegetables, pasta",5,bulb garlic balsamic vinegar olive oil vegetables pasta,main_meal,32.82,7.9,11.02,9.01,3.67,7.22,3.81,23.42,0,5.81,4.82,4.21,13.01,0.02,27.07,4.45,9.83,3.43,6.86,15.95,6.03,17.33
7135,skinny bitches vegan red wine  beef  stew,66,"whole wheat pastry flour, fresh rosemary, fine sea salt, pepper, beef, vegetable oil, garlic cloves, low sodium vegetable broth, dry red wine, carrots, red potatoes, mushroom, peas",13,whole wheat pastry flour fresh rosemary fine sea salt pepper beef vegetable oil garlic cloves low sodium vegetable broth dry red wine carrots red potatoes mushroom peas,main_meal,3,4.15,7,8.77,8.77,7.69,9.38,12.23,0,11.85,4.15,9.38,6.69,1.85,1.69,4.92,11.82,2.7,4.85,7.85,8.85,0.46
8199,thai stir fry,20,"basmati rice, green onion, broccoli, carrots, peanut sauce, vegetable broth, cornstarch, cilantro, dry roasted peanuts",9,basmati rice green onion broccoli carrots peanut sauce vegetable broth cornstarch cilantro dry roasted peanuts,main_meal,18.89,4.89,6.44,8.67,11.78,11.78,6.89,4.33,0,17.44,7.78,8.44,13.78,0,6.56,4.22,0.44,3,8.44,2.89,8.89,5.56
8811,vegan coconut curry,50,"quinoa, green beans, chickpeas, serrano peppers, garlic cloves, vegetable broth, cinnamon, cumin, turmeric, coriander, light coconut milk, tomatoes, eggplant, onion",14,quinoa green beans chickpeas serrano peppers garlic cloves vegetable broth cinnamon cumin turmeric coriander light coconut milk tomatoes eggplant onion,main_meal,19.25,4.15,8.72,8.67,2.72,8.53,7.55,11.57,0,3.04,8.86,6.43,5.43,0.64,5.29,5.83,2.44,3.65,11.64,10.76,7.09,3.66
8347,tofu croquettes with cranberry sauce,35,"firm tofu, onion, carrots, celery, roasted sesame seeds, whole wheat breadcrumbs, dried herbs, soya sauce, seasoning, vegetable oil, vegan margarine, whole wheat flour, water, orange juice, fresh cranberries",15,firm tofu onion carrots celery roasted sesame seeds whole wheat breadcrumbs dried herbs soya sauce seasoning vegetable oil vegan margarine whole wheat flour water orange juice fresh cranberries,main_meal,9.73,7.13,7.13,8.56,9.91,8.36,3.6,5.6,0,4.91,5.56,3.96,10.87,0.56,6.44,3.29,7.89,3.22,7.16,5.49,6.53,1.07
2499,best spinach quiche vegan,65,"firm tofu, frozen chopped spinach, sweet onion, zucchini, cremini mushrooms, sherry wine, garlic cloves, fresh basil leaves, lemon juice, rice vinegar, dried thyme, olive oil, sea salt, red pepper flakes, deep dish pie shell, butter-flavored cooking spray, paprika",17,firm tofu frozen chopped spinach sweet onion zucchini cremini mushrooms sherry wine garlic cloves fresh basil leaves lemon juice rice vinegar dried thyme olive oil sea salt red pepper flakes deep dish pie shell butter flavored cooking spray paprika,main_meal,13.66,3.22,6.5,8.56,9.29,11.43,9.94,13.18,0,9.73,6.65,7.94,12.59,1.71,10.73,5.23,11.16,6.76,7.24,18.91,7.22,0
8961,vegan pasta primavera,40,"olive oil, onion, garlic cloves, dried basil, flour, coconut milk, broth, nutritional yeast, head broccoli, carrot, fresh mushrooms, frozen peas, sea salt, pepper, angel hair pasta",15,olive oil onion garlic cloves dried basil flour coconut milk broth nutritional yeast head broccoli carrot fresh mushrooms frozen peas sea salt pepper angel hair pasta,main_meal,25.53,5.6,11.2,8.53,12.02,7.93,10.53,12.07,0,9.93,7.47,9.4,13.4,1.53,11.42,5.8,13.64,5.07,7.2,13.83,7.27,7
135,african sweet potato and peanut stew,50,"olive oil, yellow onion, green bell pepper, garlic clove, light brown sugar, fresh ginger, ground cumin, ground cinnamon, cayenne, sweet potatoes, crushed tomatoes, vegetable stock, salt, dark red kidney beans, smooth peanut butter, dry-roasted unsalted peanuts",16,olive oil yellow onion green bell pepper garlic clove light brown sugar fresh ginger ground cumin ground cinnamon cayenne sweet potatoes crushed tomatoes vegetable stock salt dark red kidney beans smooth peanut butter dry roasted unsalted peanuts,main_meal,31.22,3.76,7.69,8.52,4.84,8.15,4.92,11.25,0,16.22,5.38,6.5,8.38,0,14.33,5.16,12.98,2.51,9.12,7.29,6.96,3.45
8603,udon noodles with walnuts and pomegranates,25,"udon noodles, broccoli, red pepper, walnut oil, tofu, garlic cloves, walnuts, maple syrup, pomegranate seeds, green onions",10,udon noodles broccoli red pepper walnut oil tofu garlic cloves walnuts maple syrup pomegranate seeds green onions,main_meal,34.85,7.25,5.5,8.5,0.7,8.6,7.7,13.1,0,2.4,6.8,5.25,15.8,0,6.6,4.25,0.35,4.8,9.4,5.95,8.6,0.25
4811,marie s mushroom quiche,75,"onion, mushrooms, tamari soy sauce, nutritional yeast, extra-firm silken tofu, horseradish mustard, smooth cashew butter",7,onion mushrooms tamari soy sauce nutritional yeast extra firm silken tofu horseradish mustard smooth cashew butter,main_meal,4.62,0.91,6.14,8.43,0.43,6,11.76,4.43,0,13.05,7.1,12.38,4.14,3.29,2.38,5.33,22.9,4.38,8.05,8,6.76,0.05
1092,bombay rice   lentils,70,"onion, salad oil, rice, tomato paste, water, cinnamon, lentils, salt, raisins, pine nuts",10,onion salad oil rice tomato paste water cinnamon lentils salt raisins pine nuts,main_meal,21.56,5.31,7.5,8.34,2.51,12.84,5.67,8,0,11.46,8.1,5.2,8.5,0,15.9,7.56,14.78,3.02,16.39,9.68,12.53,0.22
9049,vegan tomato alfredo sauce,15,"fettuccine, silken tofu, nutritional yeast, onion powder, garlic powder, tomato puree",6,fettuccine silken tofu nutritional yeast onion powder garlic powder tomato puree,main_meal,3.83,2.5,4,8.33,1,6.33,3.17,17.83,0,2.67,2.83,3.17,10.17,0,3.17,4,0.33,4.5,6.17,5.17,5,0
128,african peanut stew,90,"canola oil, onion, garlic cloves, fresh ginger, jalapeno, curry powder, diced tomatoes with juice, low sodium vegetable broth, natural-style peanut butter, tamari soy sauce, pepper, sweet potato, carrots, chickpeas, fresh okra, frozen green beans, kale, lime, juice of, fresh cilantro, lime wedge, salted peanuts",21,canola oil onion garlic cloves fresh ginger jalapeno curry powder diced tomatoes juice low sodium vegetable broth natural style peanut butter tamari soy sauce pepper sweet potato carrots chickpeas fresh okra frozen green beans kale lime juice fresh cilantro lime wedge salted peanuts,main_meal,16.94,2.6,7.29,8.16,9.57,7.71,5.57,9.75,0,13.95,6.84,5.89,9.1,0,5.81,5.08,14.32,2.91,8.43,3.73,6.32,2.63
8445,tomato lentil stew,25,"lentils, onions, oil, chopped tomatoes, water, oregano, basil, black pepper, salt",9,lentils onions oil chopped tomatoes water oregano basil black pepper salt,main_meal,4.56,1.33,4.56,8,7.11,11.56,5.89,8.89,0,2.33,4,3.22,6.44,0.67,2.33,3.56,14.96,3.56,2.89,6.68,5.23,0
5461,nutty carrot cumin soup,55,"onions, garlic cloves, carrots, celery, low-sodium vegetable bouillon granules, cumin, water, ground almonds, black pepper",9,onions garlic cloves carrots celery low sodium vegetable bouillon granules cumin water ground almonds black pepper,main_meal,19.78,2.22,7.44,8,11.22,5.22,11.67,13,0,3.56,4.33,3.44,5.89,0,25.89,4.89,1.11,4.67,10.56,4.11,5.89,0.44
5468,nutty vegetable rice casserole,40,"rice, water, beet leaves, carrots, onions, fresh ginger, garlic clove, olive oil, almond butter, milk, paprika, salt and pepper",12,rice water beet leaves carrots onions fresh ginger garlic clove olive oil almond butter milk paprika salt pepper,main_meal,29.26,4.39,7.38,7.96,10.83,6.6,10.91,10.42,0,6.62,3.33,3.83,3.58,0,30.03,3.91,15.31,5.33,9.25,8.54,6.8,0.5
3151,fruit and nut sweet potato fusion,35,"sweet potatoes, butter, orange juice, light brown sugar, cinnamon, nutmeg, almonds, dried cranberries",8,sweet potatoes butter orange juice light brown sugar cinnamon nutmeg almonds dried cranberries,main_meal,22.44,5.89,8.88,7.92,7.01,6.42,13.08,5.62,0,4.94,6.62,4.5,22.75,0,29.38,6.32,0.51,5.64,12.86,5.89,6.66,0.53
5738,pasta with eggplant sauce,55,"chinese eggplants, mushroom, onion, fresh garlic cloves, tomatoes with basil, olive oil, fresh parsley, herbs, sugar, salt, pepper, balsamic vinegar, pasta",13,chinese eggplants mushroom onion fresh garlic cloves tomatoes basil olive oil fresh parsley herbs sugar salt pepper balsamic vinegar pasta,main_meal,15.85,5.27,8.62,7.85,11.1,7.32,13.23,13.32,0,10.16,9.93,11.62,22.23,2.47,14.64,6.4,14.83,5.55,5.18,14.87,6.32,9.36
4179,japanese sweet rice dumplings,0,"water, sweet brown rice, sea salt, raisins, cinnamon, walnuts",6,water sweet brown rice sea salt raisins cinnamon walnuts,main_meal,37.93,5.85,5.01,7.73,0.02,11.73,1.61,3.83,0,7.59,6.83,6,0.17,0,5.17,2.43,21.79,3.37,9.32,5.46,9.38,0.38
8036,szechuan noodles  raw vegan,20,"garlic cloves, fresh ginger, tahini, smooth peanut butter, soy sauce, dry sherry, sherry wine vinegar, honey, hot chili oil, dark sesame oil, fresh ground black pepper, ground cayenne pepper, noodles, red bell pepper, yellow bell pepper, scallions",16,garlic cloves fresh ginger tahini smooth peanut butter soy sauce dry sherry sherry wine vinegar honey hot chili oil dark sesame oil fresh ground black pepper ground cayenne pepper noodles red bell pepper yellow bell pepper scallions,main_meal,21.23,1.35,4.06,7.71,0,6.12,3.88,8.42,0,14.81,3.42,4.6,2,0,5.31,3.17,9.19,0.94,7.82,2.27,6.24,3.46
5854,perfect steamed rice every time,25,"long-grain rice, water",2,long grain rice water,main_meal,1.5,15.5,2,7.5,0,14,2,4.5,0,21,2,6.5,0,0,0,2,0,3,5,1.5,10.5,0
943,green bean masala,18,"oil, almonds, garlic cloves, paprika, chili flakes, cumin, coriander, onion, green beans, coconut milk, lime juice, cilantro",12,oil almonds garlic cloves paprika chili flakes cumin coriander onion green beans coconut milk lime juice cilantro,main_meal,31.93,1.81,7.04,7.46,2.3,4.44,10.24,9.5,0,3.28,3.33,2.58,3.5,0,20,4.58,0.59,4.24,10.09,6.5,6.38,1.5
5196,moroccan pumpkin and harissa stew,80,"olive oil, baby onions, bulb of garlic, chopped tomatoes, harissa, cinnamon stick, vegetable stock, baking potatoes, pumpkin, baby corn, sugar snap peas, cherry tomatoes, cornflour, of fresh mint, coriander leaves",15,olive oil baby onions bulb garlic chopped tomatoes harissa cinnamon stick vegetable stock baking potatoes pumpkin baby corn sugar snap peas cherry tomatoes cornflour fresh mint coriander leaves,main_meal,13.77,5.47,6.74,7.43,3.83,10.49,4.18,13.33,0,3.5,4,4.33,9.13,0.4,10.16,4.44,4.54,2.34,4.13,7.97,5.02,0.42
9185,vegetarian mushrooms bean sprouts,15,"olive oil, garlic, white mushrooms, fresh bean sprouts, soy sauce",5,olive oil garlic white mushrooms fresh bean sprouts soy sauce,main_meal,32.33,2.13,10.8,7.27,1.07,8,16,21.13,0,17.6,4.53,18.13,7.8,4.6,26.07,6.73,34,3,5.6,18.53,5.73,0.07
2710,easy vegan cream of broccoli soup,25,"broccoli, onion, garlic clove, vegetable broth, unbleached all-purpose flour, soymilk, soy sauce, basil, salt and pepper",9,broccoli onion garlic clove vegetable broth unbleached purpose flour soymilk soy sauce basil salt pepper,main_meal,2.63,5.07,5.89,7.26,7.89,7.78,8.78,16.07,0,4.67,5.63,5.07,20,0,2.33,4.85,28.74,6.12,5.33,8.16,5.75,0.93
6080,potato and roasted garlic broth,65,"garlic, potatoes, vegetable stock, flat leaf parsley",4,garlic potatoes vegetable stock flat leaf parsley,main_meal,1.25,5,9.5,7.25,17.5,12,11.5,30.25,0,8.25,16,6.5,69.25,0,8.75,12,1.25,7.25,7.25,13.5,6,0
2171,creamy sweet potato and wild rice soup,20,"olive oil, onion, garlic cloves, water, sweet potatoes, garam masala, cayenne, rolled oats, miso, cooked wild rice, parsley, bell pepper",12,olive oil onion garlic cloves water sweet potatoes garam masala cayenne rolled oats miso cooked wild rice parsley bell pepper,main_meal,15.67,6.67,10.25,7.25,9.28,14.25,6,14.42,0,7.17,6.75,5.92,22.5,0,14.61,6.08,4.58,4.42,10.67,12.78,7.42,0
137,african yam and peanut soup,140,"vegetable stock, vegetable oil, yellow onion, salt, minced ginger, garlic cloves, ground cumin, ground coriander, cayenne pepper, paprika, red bell pepper, yams, pineapple, tomatoes, smooth peanut butter, fresh cilantro, limes, juice of, hot sauce",18,vegetable stock vegetable oil yellow onion salt minced ginger garlic cloves ground cumin ground coriander cayenne pepper paprika red bell pepper yams pineapple tomatoes smooth peanut butter fresh cilantro limes juice hot sauce,main_meal,19.23,2.04,5.36,7.19,2.42,6.85,4.38,8.94,0,14.02,4.5,4.89,8.5,0,5.78,3.99,8.71,1.33,7.5,2.78,5.87,3.06
8318,tofu and broccoli stir fry,40,"firm tofu, broccoli, coarse salt, vegetable oil, soy sauce, rice vinegar, red pepper flakes, garlic cloves, cornstarch, cashews",10,firm tofu broccoli coarse salt vegetable oil soy sauce rice vinegar red pepper flakes garlic cloves cornstarch cashews,main_meal,2.57,4.37,2.9,7.13,0.7,6.6,3.4,12.07,0,6.5,3.27,4.07,14.6,0,1.8,3.17,25.57,3.91,5.81,4.35,5.78,0.03
3626,grilled tofu,20,"extra firm tofu, fresh oregano, fresh parsley, garlic, hot red pepper flakes, white wine vinegar, extra virgin olive oil, salt",8,extra firm tofu fresh oregano fresh parsley garlic hot red pepper flakes white wine vinegar extra virgin olive oil salt,main_meal,22.5,1.75,6.12,7,7.29,5.62,5,13.62,0,2.75,6.62,2.25,28,0,21.04,4.51,22.84,6.51,6.14,15.56,4.77,0
8208,thai tofu curry with potatoes and pineapple,50,"shallots, garlic clove, serrano pepper, galangal, fresh lemongrass, soy sauce, light brown sugar, ground cardamom, ground coriander, turmeric, ground cumin, ground cinnamon, peanut oil, water, yellow onion, vegetable stock, extra firm tofu, pineapple chunk, unsweetened coconut milk",19,shallots garlic clove serrano pepper galangal fresh lemongrass soy sauce light brown sugar ground cardamom ground coriander turmeric ground cumin ground cinnamon peanut oil water yellow onion vegetable stock extra firm tofu pineapple chunk unsweetened coconut milk,main_meal,26.12,3.09,5.79,6.99,1.16,6.44,4.67,7.04,0,7.19,4.56,4.14,10.11,0,6.63,4.07,6.95,3.27,7.47,5.45,5.89,3.4
640,baked spring rolls,65,"rice vermicelli, sesame oil, carrot, green onion, water chestnut, bamboo shoot, snow peas, savoy cabbage, sunflower seeds, sesame seeds, gingerroot, soy sauce, vegetable oil, rice paper",14,rice vermicelli sesame oil carrot green onion water chestnut bamboo shoot snow peas savoy cabbage sunflower seeds sesame seeds gingerroot soy sauce vegetable oil rice paper,main_meal,14.12,4.33,7.21,6.95,7.5,16.07,4.86,10.9,0,10.21,10.05,3.98,9.57,0,22.86,3.76,10.07,2.36,10.71,4.95,8.69,1.38
5092,miso stew,25,"quinoa, water, kombu seaweed, arame seaweed, olive oil, yellow onion, garlic cloves, firm tofu, carrot, fresh shiitake mushrooms, miso, bok choy, soy sauce, scallions, dulse flakes",15,quinoa water kombu seaweed arame seaweed olive oil yellow onion garlic cloves firm tofu carrot fresh shiitake mushrooms miso bok choy soy sauce scallions dulse flakes,main_meal,13.31,2.84,6.33,6.82,6.96,6.53,8,10.24,0,6.8,5.38,7.64,3.33,1.53,11.89,4.31,11.6,3.2,9.93,11.18,5.44,0.16
1728,chinese bourbon tofu,70,"extra firm tofu, garlic, ground ginger, crushed red pepper flakes, apple juice, brown sugar, ketchup, apple cider vinegar, water, low sodium soy sauce, flour, olive oil",12,extra firm tofu garlic ground ginger crushed red pepper flakes apple juice brown sugar ketchup apple cider vinegar water low sodium soy sauce flour olive oil,main_meal,15.42,5.92,5,6.72,0.33,5.17,2.31,10.2,0,2.56,1.89,2.31,4.36,0,12.78,2.81,16.34,2.89,5.42,8.85,4.34,0.53
2449,deep south stew,35,"low-fat cooking spray, onion, garlic clove, baby carrots, green beans, sweetcorn, tomato puree, chopped tomatoes, chili flakes, ground cinnamon, red kidney beans, vegetable stock",12,low fat cooking spray onion garlic clove baby carrots green beans sweetcorn tomato puree chopped tomatoes chili flakes ground cinnamon red kidney beans vegetable stock,main_meal,4.05,2.68,4.75,6.7,10.17,10.95,4.89,15.67,0,4.13,4.83,5.42,9.33,0.5,2.17,4.3,2.26,1.76,3.58,3.22,4.1,0.02
9242,veggie tofu stir fry with sesame seeds over brown rice,97,"firm tofu, reduced-sodium soy sauce, vegetable broth, brown rice, canola oil, garlic, yellow onion, broccoli, red peppers, button mushroom, water chestnuts, dried basil, dried oregano, ground black pepper, sesame seeds",15,firm tofu reduced sodium soy sauce vegetable broth brown rice canola oil garlic yellow onion broccoli red peppers button mushroom water chestnuts dried basil dried oregano ground black pepper sesame seeds,main_meal,2.51,4.31,6.33,6.69,4.47,7.8,9.13,11.11,0,10.67,5.98,8.71,15.6,1.53,2.2,4.78,8.4,4.73,5.53,7.96,6.44,0.22
5428,north african chickpeas,45,"onion, garlic, fresh ginger, red wine, cumin, cinnamon, paprika, crushed red pepper flakes, water, salt, sweet potatoes, dried apricot, chickpeas, raisins, lemon juice, sliced almonds",16,onion garlic fresh ginger red wine cumin cinnamon paprika crushed red pepper flakes water salt sweet potatoes dried apricot chickpeas raisins lemon juice sliced almonds,main_meal,12.04,3.11,8.03,6.68,6.73,5.98,8.28,9.44,0,3.93,4.62,3.31,10.94,0,15.69,5.03,9.55,3.63,8.87,5.61,5.18,0.27
5275,mushroom  white bean and leek ragot,25,"garlic oil, button mushroom, leek, cannellini beans, low sodium vegetable broth, garlic cloves, fresh thyme, whole grain bread, fresh parsley",9,garlic oil button mushroom leek cannellini beans low sodium vegetable broth garlic cloves fresh thyme whole grain bread fresh parsley,main_meal,2.89,3.89,8.56,6.67,10.89,9.89,13.44,17.22,0,12.56,12.11,11.22,27.89,2.56,5.33,7.11,5.22,7.11,6.11,24.44,7.22,0.56
1300,butternut squash with cumin couscous,70,"butternut squash, olive oil, yellow onion, garlic cloves, cayenne, ground cinnamon, ground nutmeg, ground cumin, diced tomato, dark raisins, vegetable broth, chickpeas, kosher salt, couscous, flat leaf parsley, almonds",16,butternut squash olive oil yellow onion garlic cloves cayenne ground cinnamon ground nutmeg ground cumin diced tomato dark raisins vegetable broth chickpeas kosher salt couscous flat leaf parsley almonds,main_meal,21.72,2.07,8.25,6.65,4.4,5.4,8.67,8.56,0,3.35,6.56,2.31,16.31,0,25.08,4.41,12.36,4.82,7.99,10.32,5.08,0.27
